Date,pptn,PET,temp(min),temp(max),wind,Q_ds
15-01-1988,0.0011,-2.9651,15.4393,26.0091,1.935,59.97
16-01-1988,0,-2.9066,13.6249,24.5995,2.7197,75.3
17-01-1988,0,-3.0142,14.1183,25.4223,2.1905,72
18-01-1988,0,-3.359,12.9513,26.7992,1.5525,92.52
19-01-1988,0,-3.376,13.1499,26.9107,1.4387,97.05
20-01-1988,0,-3.6532,12.7333,28.3054,1.371,85.5
21-01-1988,0,-3.835,12.6803,29.2928,1.1368,81.98
22-01-1988,0,-3.3276,15.0919,27.3461,1.7731,82
23-01-1988,0,-3.3974,15.0586,27.634,1.6245,80.91
24-01-1988,0.0014,-3.6572,14.1236,28.5734,0.9706,80
25-01-1988,0,-2.9787,12.5836,23.8133,2.6768,78.83
26-01-1988,0,-3.0454,11.9819,23.8056,3.126,70
27-01-1988,0,-3.1707,12.3764,24.6446,2.7086,74.41
28-01-1988,0,-3.7064,13.0847,27.9795,2.2087,70.62
29-01-1988,0,-3.6203,13.1519,27.4102,2.2058,68.62
30-01-1988,0,-3.8136,14.2183,28.887,1.9351,67.63
31-01-1988,0,-3.7287,13.1356,27.8182,2.4213,65
01-02-1988,0,-3.6704,13.6748,27.6296,2.34,64.54
02-02-1988,0,-3.7639,11.4067,27.0701,2.271,62.57
03-02-1988,0,-3.8384,10.6007,27.0708,1.5821,60.09
04-02-1988,0,-4.0761,10.922,28.4865,1.1356,56.95
05-02-1988,0,-4.1041,12.8167,29.2321,1.572,57.57
06-02-1988,0,-4.2042,13.6389,30.0123,1.9607,55.16
07-02-1988,0,-4.3108,13.5268,30.4238,1.8586,55
08-02-1988,0,-3.9771,15.6087,29.4538,1.5633,51.8
09-02-1988,0,-4.4421,13.3652,30.82,0.8443,50.55
10-02-1988,0,-4.5964,13.1962,31.4669,0.6489,53.32
11-02-1988,0,-4.5156,14.9907,31.6238,1.5546,54.89
12-02-1988,0,-3.7374,16.766,28.4408,1.2074,53.39
13-02-1988,1.6932,-2.4409,16.4828,30.1221,1.5824,52.08
14-02-1988,0.3782,-3.8753,15.3877,30.0735,1.3775,50
15-02-1988,0.0011,-4.1991,15.3373,29.6644,1.8103,51.19
16-02-1988,0.0792,-3.7842,16.4272,28.4536,2.4544,51.409
17-02-1988,0,-3.8256,15.5385,27.7004,3.229,50.3
18-02-1988,0,-4.0355,15.3589,28.5282,2.4146,50.4
19-02-1988,0,-4.209,16.3607,29.7654,2.0906,47.38
20-02-1988,0,-4.6058,16.6395,31.6902,1.3812,48.6
21-02-1988,0,-4.9207,17.0011,33.2454,1.4782,46
22-02-1988,0,-4.7495,16.4367,32.0445,2.2212,46.98
23-02-1988,0,-4.5038,16.6017,30.8366,1.0667,46.68
24-02-1988,0,-4.0812,14.1538,27.5184,2.4322,45.47
25-02-1988,0,-4.4426,13.9623,29.082,2.1674,45.04
26-02-1988,0,-4.8014,15.2708,31.2825,1.6376,43.61
27-02-1988,0,-5.0802,15.8299,32.7343,1.8109,42.59
28-02-1988,0,-4.9161,17.2388,32.4796,2.3838,42
29-02-1988,0,-4.3712,16.3171,29.4338,1.772,42.68
01-03-1988,0,-4.4382,16.5225,29.7394,1.2463,44.62
02-03-1988,0,-4.5008,16.0476,29.6765,2.2815,41.73
03-03-1988,0,-4.7777,16.1075,30.8575,1.4469,41.26
04-03-1988,0,-5.2065,17.0503,33.1256,0.526,43
05-03-1988,0,-5.3691,17.3886,33.8888,0.751,43.01
06-03-1988,0,-5.393,17.0792,33.7406,1.6551,45
07-03-1988,0.0022,-5.4426,18.0614,34.2996,1.3358,50.11
08-03-1988,0.028,-5.4022,19.8924,34.9909,1.3541,51.91
09-03-1988,0,-5.1466,19.8135,33.6709,1.6527,49.95
10-03-1988,0.0012,-5.5002,19.8187,35.0319,1.3279,49.63
11-03-1988,0.0068,-5.669,21.6989,36.5906,1.8277,50.7
12-03-1988,0,-5.566,19.9183,35.1355,2.722,50.04
13-03-1988,0,-5.6313,19.3525,35.0194,3.3288,50
14-03-1988,0,-5.3881,18.2371,33.3711,2.0241,50.21
15-03-1988,0,-5.929,18.5424,35.6637,1.5445,48.76
16-03-1988,0,-6.3233,20.3709,37.9994,2.6679,46.45
17-03-1988,0,-5.7837,22.5549,36.8597,2.3439,46.62
18-03-1988,0,-5.2006,21.8223,34.1658,2.2906,46.3
19-03-1988,0,-5.5746,14.8801,32.1504,2.6633,45.99
20-03-1988,0,-5.7209,14.4733,32.5245,1.8452,42
21-03-1988,0,-5.7219,14.9949,32.6361,1.7038,45.02
22-03-1988,0,-5.7399,17.7798,33.8321,1.1203,44.47
23-03-1988,0,-5.9667,17.9175,34.7127,0.9347,42.43
24-03-1988,0,-6.5107,18.0993,36.9156,0.8959,41.69
25-03-1988,0,-6.3863,18.5492,36.4959,2.9177,42.15
26-03-1988,0,-5.7308,19.303,34.1619,3.5235,41.5
27-03-1988,0,-5.6358,16.3275,32.2838,2.1059,40
28-03-1988,0,-6.022,16.9006,34.0267,1.7537,41.44
29-03-1988,0,-6.6765,16.7263,36.5407,1.258,39.98
30-03-1988,0,-6.6664,17.2353,36.6061,0.6241,39.4
31-03-1988,0,-6.8313,18.4814,37.6797,1.3115,36
01-04-1988,0,-6.529,20.1281,37.1344,1.9986,33
02-04-1988,0,-6.7664,20.3629,38.0619,1.7972,30.45
03-04-1988,0,-7.2752,20.5908,40.0116,0.4742,30.3
04-04-1988,0,-6.8049,23.3133,39.4589,2.3894,29.04
05-04-1988,0,-6.6089,24.0717,39.089,1.4198,28.39
06-04-1988,0,-6.7513,24.3978,39.6928,1.5842,28.05
07-04-1988,0,-6.8101,24.7876,40.0318,2.7795,27.77
08-04-1988,0.0115,-6.4754,24.4793,38.688,1.2847,27.68
09-04-1988,0.0431,-6.2945,23.8079,37.7471,1.3935,27.23
10-04-1988,0,-6.8325,25.8314,40.4723,0.5303,27
11-04-1988,0,-6.5999,26.7284,40.162,1.6894,27.13
12-04-1988,0.0041,-6.6885,27.3758,40.7914,0.836,26.26
13-04-1988,0,-7.4229,23.5626,41.1242,1.9743,27.18
14-04-1988,0,-7.3123,24.895,41.3405,2.7543,26.13
15-04-1988,0.0171,-6.8768,26.3253,40.667,2.5619,25.95
16-04-1988,0,-6.9913,26.7165,41.1479,2.7823,26.17
17-04-1988,0.3213,-6.31,26.1614,39.6215,2.3865,26
18-04-1988,0.0217,-7.1244,23.4105,39.792,1.6403,26.07
19-04-1988,0.1511,-6.66,23.7429,38.7639,2.1566,26
20-04-1988,0.0323,-6.342,23.9786,37.3931,1.2707,25.05
21-04-1988,0.1987,-6.4674,23.2641,37.9236,1.0443,25.44
22-04-1988,0.1817,-6.183,23.4224,36.9586,0.9062,25.61
23-04-1988,0.0126,-6.4034,25.1147,38.0545,1.3745,25.93
24-04-1988,1.4532,-4.6705,25.3716,37.2511,1.1651,25
25-04-1988,0.2969,-5.9395,23.8935,36.6918,1.6307,25.37
26-04-1988,0.0118,-6.3856,24.495,37.5251,1.1108,27.71
27-04-1988,0.0223,-6.5208,25.0366,38.2651,2.1878,25.35
28-04-1988,0.0273,-6.5124,27.0521,39.4203,1.5579,24.88
29-04-1988,1.3499,-5.1616,24.9911,38.0706,1.3521,24.39
30-04-1988,0.0077,-6.7881,25.5585,39.2666,1.71,24.41
01-05-1988,1.5504,-4.9211,25.4481,38.151,1.3394,24
02-05-1988,1.562,-5.232,23.1414,37.8614,0.6378,23.21
03-05-1988,0.3533,-6.3006,23.8473,37.7559,1.5469,22.97
04-05-1988,0.0015,-6.9998,24.7456,39.3473,1.9321,22.91
05-05-1988,0,-7.4655,26.1135,41.5455,1.0359,22.74
06-05-1988,0,-7.4714,26.9075,41.9686,3.5694,22.68
07-05-1988,0,-7.6261,27.4191,42.7123,2.8021,19.5
08-05-1988,0,-8.316,26.8793,44.5773,2.3289,20
09-05-1988,0,-8.2285,26.9949,44.333,2.6989,19.46
10-05-1988,0,-7.8097,28.9253,44.0329,3.5952,19.38
11-05-1988,0,-7.5427,29.2564,43.4037,3.1367,18.75
12-05-1988,0,-7.7178,28.0915,43.2391,3.3021,18.75
13-05-1988,0,-7.7299,28.0359,43.222,3.2145,17.45
14-05-1988,0,-7.3311,29.5924,42.918,2.4297,17.03
15-05-1988,0,-7.4789,29.1755,43.0895,1.8397,16
16-05-1988,0,-7.4974,29.9364,43.5784,1.3413,16.95
17-05-1988,0,-8.0426,28.0397,44.1041,2.1046,17.21
18-05-1988,0,-7.4927,27.508,42.1035,1.8909,16
19-05-1988,0.0122,-6.8912,28.0486,40.6435,1.1597,16.37
20-05-1988,0.1404,-6.7984,27.8139,40.5932,1.6936,16.25
21-05-1988,0.1993,-6.6161,28.1992,40.4521,2.0966,16.83
22-05-1988,0.0083,-6.9158,29.4681,41.5467,2.9444,16
23-05-1988,0.0006,-6.9819,28.9258,41.3607,2.4606,17.34
24-05-1988,0,-7.5088,27.4507,42.0394,1.1137,16.96
25-05-1988,0,-7.9131,27.762,43.4338,2.447,15.78
26-05-1988,0,-7.6929,29.023,43.4718,3.0667,16.48
27-05-1988,0,-7.9903,29.3372,44.527,2.7929,16.04
28-05-1988,0,-7.5889,31.484,44.6244,3.4923,15.97
29-05-1988,0.0082,-7.2366,31.2636,43.514,4.4395,15
30-05-1988,0,-7.062,31.0931,42.894,4.1869,15.58
31-05-1988,0,-6.9142,31.8325,42.97,3.9855,15.55
01-06-1988,0.0243,-6.5957,30.1481,41.0579,2.4168,15.49
02-06-1988,0,-6.6085,29.7542,40.7601,1.6028,15.38
03-06-1988,0.402,-6.6736,28.8691,41.5064,1.9636,15.07
04-06-1988,0.7342,-5.9425,29.4164,40.7154,3.2422,16.41
05-06-1988,0,-6.0524,29.4401,39.0226,2.3038,16.4
06-06-1988,0.0004,-6.549,27.8827,39.3704,1.7663,16.55
07-06-1988,0,-6.8269,28.7111,40.6807,2.0583,16.96
08-06-1988,0,-7.6967,27.1504,42.3309,2.4748,17.23
09-06-1988,0,-7.0103,28.1529,40.8579,1.1484,19.36
10-06-1988,0,-6.8635,30.4931,41.9173,1.2767,19.38
11-06-1988,0,-7.1857,28.8697,41.7991,2.6041,19.24
12-06-1988,0,-7.1136,28.7838,41.5385,1.189,19.2
13-06-1988,0.7863,-6.0207,28.4631,40.4555,4.4606,19.03
14-06-1988,2.5701,-3.97,26.497,38.4563,2.9798,19.11
15-06-1988,17.4076,11.1237,24.9085,36.718,1.6677,18.98
16-06-1988,1.084,-3.5494,25.3437,32.3222,1.8549,24.05
17-06-1988,4.6805,-1.2186,24.7216,35.4487,2.0714,26.05
18-06-1988,13.8317,8.3836,25.3292,34.5378,1.1783,26.36
19-06-1988,2.7183,-2.9349,24.7026,34.7154,2.1639,25.8
20-06-1988,7.0679,1.4392,24.6062,34.5813,1.4119,25.88
21-06-1988,21.9934,16.881,24.6126,33.1064,2.4624,25.14
22-06-1988,42.5883,38.4777,24.0398,30.0048,2.8569,24.06
23-06-1988,20.8379,17.5854,23.9532,27.881,2.4309,24.22
24-06-1988,14.1077,10.0322,24.1045,29.959,1.8187,31.64
25-06-1988,10.0049,5.4345,24.8286,31.7888,1.2079,39.46
26-06-1988,3.98,0.2876,25.621,30.2434,1.2486,365.6
27-06-1988,4.2864,1.1914,24.6174,28.1037,2.2538,263.4
28-06-1988,3.2867,0.138,24.4029,28.033,2.0221,160.4
29-06-1988,2.9507,-0.7434,24.2671,29.1592,2.5608,943.2
30-06-1988,0.5467,-3.7147,24.6429,30.8581,2.9638,2015
01-07-1988,2.9643,-1.4595,25.3409,31.8073,2.7093,2016
02-07-1988,6.501,2.1908,24.8983,31.1852,2.4073,1598
03-07-1988,1.2768,-3.4009,24.7397,32.0395,3.1398,1122
04-07-1988,6.1921,1.6696,24.5302,31.4766,3.2379,841.9
05-07-1988,5.551,2.3241,24.9548,28.6838,4.3579,1662
06-07-1988,1.907,-1.4166,24.7782,28.7459,4.5046,1382
07-07-1988,7.9938,4.2138,24.4428,29.529,3.8064,1033
08-07-1988,10.3193,6.113,23.85,30.1499,2.9565,696.4
09-07-1988,6.0188,2.49,24.3435,28.8627,2.2795,646
10-07-1988,8.7447,4.7418,24.3964,30.059,1.8775,1133
11-07-1988,15.8691,12.0055,24.5092,29.8037,2.9172,1678
12-07-1988,30.431,26.2706,23.7566,29.9807,2.4427,1573
13-07-1988,26.745,23.403,23.4878,27.7458,3.6432,1493
14-07-1988,16.6159,13.8614,23.3337,26.3353,3.8783,2012
15-07-1988,1.6386,-2.5426,23.9594,30.2097,2.682,1666
16-07-1988,0.5611,-3.6825,25.6348,31.6543,1.9809,1584
17-07-1988,8.7085,4.5743,25.4709,31.2682,0.8109,1569
18-07-1988,35.8096,31.9547,25.4019,30.5327,1.9011,1131
19-07-1988,3.7818,0.1745,25.1519,29.7533,3.1749,1139
20-07-1988,6.9019,2.9431,24.955,30.4455,4.3968,1134
21-07-1988,13.4854,9.998,24.0644,28.6033,2.8608,752.2
22-07-1988,9.9549,6.0604,24.4508,29.9072,2.5931,473.4
23-07-1988,24.3762,21.6717,24.7506,27.5261,3.6543,627.2
24-07-1988,11.2112,7.1527,24.9712,30.7424,3.9684,1063
25-07-1988,26.8321,23.3832,24.2987,28.7331,3.4743,864.3
26-07-1988,15.3945,12.5799,23.5226,26.6794,3.5597,954.2
27-07-1988,7.0252,3.5798,23.476,28.0731,4.0542,1325
28-07-1988,1.4666,-1.3559,24.3031,27.3845,3.4189,1912
29-07-1988,5.7434,1.8581,24.5597,30.0364,3.5062,1892
30-07-1988,11.2024,7.4074,24.4945,29.7714,3.5477,2118
31-07-1988,7.3157,4.2703,24.3841,27.9613,4.2277,2026
01-08-1988,15.5091,11.8427,23.8889,28.9926,4.4712,1784
02-08-1988,3.3392,0.1579,23.9324,27.8834,3.3155,2055
03-08-1988,91.639,88.9752,24.441,27.2366,3.1926,8455
04-08-1988,132.7195,130.4589,23.9858,26.0777,4.014,13430
05-08-1988,2.8681,-0.9179,24.2676,29.6414,3.7101,16800
06-08-1988,0.2234,-3.6863,24.7676,30.3615,3.3876,14407
07-08-1988,1.2364,-2.8344,24.7054,30.7448,3.9176,10535
08-08-1988,5.6566,2.0606,24.3344,29.2613,3.4686,5633
09-08-1988,15.4097,11.8095,24.2767,29.241,3.474,3540
10-08-1988,29.333,26.7701,23.9307,26.6309,3.4915,2377
11-08-1988,32.2898,29.463,23.9641,27.2132,3.5555,1759
12-08-1988,6.9045,3.0718,24.0857,29.7282,3.5454,1851
13-08-1988,1.9276,-2.4484,24.5522,31.5683,3.2856,2304
14-08-1988,1.142,-3.0022,24.3509,30.8011,3.6579,2878
15-08-1988,1.2893,-2.9502,24.1419,30.9298,3.7066,2550
16-08-1988,1.408,-2.5897,24.4778,30.5455,3.0324,2015
17-08-1988,1.7005,-2.1044,24.731,30.255,2.1542,1601
18-08-1988,26.8473,22.7238,24.0641,30.621,1.4022,1321
19-08-1988,8.0376,4.5853,24.6533,29.3394,1.1285,1236
20-08-1988,9.2583,5.1116,24.407,30.9904,1.5491,1635
21-08-1988,0.7331,-2.2415,24.5044,28.124,3.321,1542
22-08-1988,14.2479,11.5138,24.5811,27.68,2.6737,1746
23-08-1988,10.4552,7.6467,24.0442,27.3939,3.011,5657
24-08-1988,58.2153,55.6651,23.9689,26.7872,4.1292,12096
25-08-1988,5.4792,2.5462,24.1148,27.7621,2.887,4045
26-08-1988,11.3686,7.8737,24.011,29.0767,2.4914,2967
27-08-1988,6.9759,3.0579,23.8508,30.1211,2.1962,2805
28-08-1988,5.3591,1.6303,23.9626,29.7118,2.0521,3880
29-08-1988,3.7459,-0.4839,23.939,31.1464,2.034,2623
30-08-1988,1.1786,-3.2465,24.1342,31.9009,1.1435,1940
31-08-1988,0.7436,-3.6084,24.7533,32.165,1.1976,1738
01-09-1988,0.4901,-3.8425,24.7163,32.1193,0.7272,1859
02-09-1988,1.7137,-2.9589,25.1443,33.4784,0.2146,1324
03-09-1988,4.4995,0.311,24.8084,31.8374,1.5324,1184
04-09-1988,0.5773,-3.6038,24.8433,31.8796,1.9795,1155
05-09-1988,1.8263,-2.7078,24.8284,32.9653,3.2186,1037
06-09-1988,0.1202,-4.1047,24.9356,32.1565,3.3631,995.9
07-09-1988,1.3786,-2.7494,25.0715,32.0093,3.0649,900
08-09-1988,1.0926,-2.7688,24.4372,30.8017,2.5481,854.4
09-09-1988,3.2982,-0.6835,24.8462,31.4952,0.7015,762.6
10-09-1988,6.9332,3.5615,24.2387,29.3448,0.3627,723
11-09-1988,1.325,-2.8385,24.1841,31.6394,0.9128,699
12-09-1988,0.3382,-3.8491,24.3788,31.8993,1.747,679.8
13-09-1988,0.0198,-4.6839,25.0823,34.0698,1.7547,828.8
14-09-1988,5.0119,0.2031,23.6252,33.5066,1.8609,870.3
15-09-1988,15.478,10.8887,23.5084,32.7504,1.7157,835.2
16-09-1988,4.2708,0.394,23.5818,30.548,0.9668,803.1
17-09-1988,2.0437,-1.8797,23.6932,30.8233,2.3012,778.1
18-09-1988,6.3681,2.7449,23.963,30.1468,2.8287,749
19-09-1988,12.4956,8.7118,24.4254,31.0251,3.4898,710.6
20-09-1988,8.604,5.3754,24.573,29.5647,3.23,679.8
21-09-1988,8.2761,5.1746,24.6862,29.3406,2.0385,675
22-09-1988,6.7617,3.3716,24.185,29.7963,1.5458,1516
23-09-1988,2.8956,-0.4294,24.9281,30.2378,2.3326,687.5
24-09-1988,1.2998,-1.8624,25.0817,29.9411,3.2441,628.3
25-09-1988,0.9267,-3.1691,24.7176,32.5424,1.4039,464.8
26-09-1988,0.6341,-3.1884,25.3891,32.2144,1.2955,431
27-09-1988,5.9367,1.9425,23.6737,31.5883,2.0278,397.3
28-09-1988,3.8043,0.1066,23.7513,30.7192,2.0859,342.1
29-09-1988,17.2163,14.2111,23.2953,28.2603,1.7626,323.3
30-09-1988,0.3059,-3.7727,22.7951,31.4699,0.9063,380.7
01-10-1988,0.9458,-3.0362,22.2902,30.8484,3.4552,346.1
02-10-1988,30.1858,27.9699,24.4349,27.2061,4.8069,350
03-10-1988,2.9368,0.4218,24.8415,28.3364,3.0705,1276
04-10-1988,1.3001,-1.6555,22.7156,27.8605,4.1914,603.4
05-10-1988,0.8638,-3.6162,20.5937,31.9927,3.31,402
06-10-1988,0,-4.0536,18.884,29.3192,2.8399,367.7
07-10-1988,0,-3.6529,18.347,27.4299,2.651,352.7
08-10-1988,0.0008,-4.1153,18.5129,29.5319,1.762,313.3
09-10-1988,0.003,-4.0861,18.7587,29.6512,1.0621,257.8
10-10-1988,0.0047,-3.6978,20.3273,29.1289,1.2912,238
11-10-1988,0,-4.3199,18.4958,30.6851,1.2519,258.7
12-10-1988,0,-4.5843,17.5406,31.4599,1.6173,254.8
13-10-1988,0,-4.5237,18.1559,31.6058,1.7782,248.6
14-10-1988,0,-4.7148,18.8458,32.9361,2.0567,235.1
15-10-1988,0,-4.5486,19.7061,32.7545,1.999,234
16-10-1988,0,-4.6254,19.4433,33.0631,2.332,238.2
17-10-1988,0,-4.5725,18.4882,32.4351,2.2042,239.2
18-10-1988,0,-4.5476,18.8198,32.6042,2.126,235.8
19-10-1988,0,-4.4937,19.6934,32.929,1.6067,229.4
20-10-1988,0,-4.3573,19.944,32.5665,1.0427,223.4
21-10-1988,0,-4.3509,19.7953,32.5532,0.5666,221.5
22-10-1988,0,-4.3354,18.982,32.1528,0.7811,223.9
23-10-1988,0,-4.397,17.7143,31.8883,0.8617,219.2
24-10-1988,0,-4.5574,18.0537,32.9502,1.8511,203
25-10-1988,0,-4.6539,17.3333,33.2105,1.7176,209.9
26-10-1988,0,-4.4497,18.4256,32.8457,1.0476,205.6
27-10-1988,0,-4.1934,19.2006,32.1349,0.809,201.4
28-10-1988,0,-4.3384,17.0633,31.854,0.7187,218
29-10-1988,0,-4.2355,16.7841,31.3098,0.4415,213.7
30-10-1988,0,-3.9432,18.1026,30.635,1.0487,210.2
31-10-1988,0,-3.884,17.773,30.2648,0.6697,206.4
01-11-1988,0,-4.0656,18.2965,31.5484,0.8543,198.4
02-11-1988,0,-3.914,18.5634,31.0413,0.9477,194.3
03-11-1988,0.7788,-2.6749,19.0561,29.1948,0.4738,189.4
04-11-1988,0.1629,-2.9992,17.8205,27.1422,0.3006,196
05-11-1988,0,-3.6507,17.4789,29.4311,0.2803,195.3
06-11-1988,0,-3.9094,16.3407,30.2688,0.8053,196
07-11-1988,0,-3.9791,14.9216,30.0799,1.5027,197.9
08-11-1988,0,-3.783,15.5553,29.4105,0.7543,193.3
09-11-1988,0,-3.8692,15.6458,30.037,0.4976,198
10-11-1988,0,-4.0489,14.9961,30.8348,1.1266,196
11-11-1988,0,-3.9237,14.1435,29.8549,1.832,191.9
12-11-1988,0,-3.7381,14.1981,28.917,1.6127,186.5
13-11-1988,0,-3.5871,14.0586,28.0813,1.5839,186
14-11-1988,0,-3.6609,13.9619,28.5567,1.3537,167.7
15-11-1988,0,-3.6723,14.4376,28.9359,1.5636,132.9
16-11-1988,0,-3.6438,14.4037,28.8463,1.4691,134.4
17-11-1988,0,-3.6512,13.4302,28.5412,1.0284,179.2
18-11-1988,0,-3.7272,13.4854,29.1123,1.1642,190.2
19-11-1988,0,-3.4086,14.2667,27.67,1.6702,189.3
20-11-1988,0,-3.4995,13.2003,27.7951,1.6433,189.3
21-11-1988,0,-3.4678,11.7769,27.0656,1.4271,189.7
22-11-1988,0,-3.5074,13.267,28.0342,0.9189,190.1
23-11-1988,0,-3.5222,13.6924,28.3969,1.2995,170.4
24-11-1988,0,-3.4806,14.7683,28.7195,0.6861,170.4
25-11-1988,0,-3.585,15.6083,29.8107,0.8372,167.7
26-11-1988,0.0024,-3.0713,16.3016,27.3054,2.0622,163.7
27-11-1988,0.2489,-2.5222,14.3484,24.5272,2.4732,163
28-11-1988,0,-3.2311,11.0944,25.7928,2.555,174.5
29-11-1988,0,-2.7272,9.8848,22.0285,2.0209,180.6
30-11-1988,0,-2.9404,8.595,22.9475,1.2848,182.1
01-12-1988,0,-3.0924,8.4981,24.0113,1.8201,172.4
02-12-1988,0,-3.0772,11.2767,25.1034,1.6867,172.1
03-12-1988,0,-3.3133,11.9293,26.9652,1.5928,206.4
04-12-1988,0,-3.2974,9.6276,25.995,1.5218,250
05-12-1988,0,-3.1178,9.7875,24.8858,1.6881,252.6
06-12-1988,0,-3.1542,10.8256,25.5969,0.7252,241
07-12-1988,0,-3.0695,10.3966,24.8937,0.9717,233.9
08-12-1988,0,-3.241,10.5749,26.157,2.1565,201.7
09-12-1988,0,-3.182,11.2366,26.0682,2.3294,200.1
10-12-1988,0,-3.2121,11.846,26.5548,2.2978,196.4
11-12-1988,0,-3.1669,11.5077,26.1402,2.2955,180
12-12-1988,0,-3.1919,12.4535,26.7447,2.2713,163
13-12-1988,0,-2.8257,12.1432,24.2571,1.7741,167.5
14-12-1988,0,-3.2002,11.8897,26.5882,1.0561,102.7
15-12-1988,0,-3.4602,11.8935,28.3204,0.4776,197.5
16-12-1988,0,-3.4055,12.2131,28.1127,0.6261,183.8
17-12-1988,0,-3.401,11.8605,27.9341,1.5483,163.7
18-12-1988,0,-3.2853,12.541,27.4679,1.7867,180
19-12-1988,0,-3.2442,13.564,27.6605,1.9697,156.4
20-12-1988,0,-3.3687,11.6001,27.6189,1.7633,131.2
21-12-1988,0,-3.3181,11.3769,27.1865,0.6248,127.4
22-12-1988,0,-3.4238,12.0633,28.1543,1.4207,122.1
23-12-1988,0,-3.3066,12.7637,27.6685,0.9803,100.8
24-12-1988,0,-3.2933,14.3313,28.2872,1.6974,99.5
25-12-1988,0.0052,-3.0557,14.0273,26.6692,1.7603,99.5
26-12-1988,0,-2.6189,12.2355,22.9632,3.0348,99.69
27-12-1988,0,-2.4835,9.6557,20.736,2.8457,98.7
28-12-1988,0,-2.6667,9.2861,21.7725,2.2809,98.64
29-12-1988,0,-2.8149,9.1553,22.6981,2.3242,96.67
30-12-1988,0,-3.0863,9.454,24.6495,1.9563,86.95
31-12-1988,0,-3.1732,9.5402,25.2409,2.2536,82.83
01-01-1989,0,-3.2435,10.8714,26.2397,1.515,82
02-01-1989,0,-3.5333,11.3757,28.3181,2.0492,84.68
03-01-1989,0,-3.0221,10.173,24.387,2.032,83.25
04-01-1989,0,-2.9175,10.2461,23.6771,2.0233,78.8
05-01-1989,0,-3.3392,10.3234,26.4725,1.0709,76.71
06-01-1989,0,-3.4269,12.2001,27.7565,1.3356,76.95
07-01-1989,0.0011,-3.1125,16.1268,27.6779,2.7483,78.15
08-01-1989,0.0318,-2.4427,10.5624,20.7688,1.1995,86
09-01-1989,0,-2.8034,6.0734,20.9542,2.4742,86.86
10-01-1989,0,-2.7949,6.1184,20.8491,1.748,85.23
11-01-1989,0,-2.7794,5.8724,20.5957,2.0002,84.88
12-01-1989,0,-2.7636,5.6577,20.3352,2.2731,84.09
13-01-1989,0,-3.1014,7.7065,23.365,2.0992,87.82
14-01-1989,0,-3.3826,10.2064,26.1044,1.1337,90.93
15-01-1989,0,-3.346,10.9864,26.0991,1.357,91
16-01-1989,0,-3.3242,10.6007,25.7226,1.6027,82.93
17-01-1989,0,-2.9258,10.7613,23.1965,2.397,63.81
18-01-1989,0,-3.1673,10.6974,24.6047,2.062,59.09
19-01-1989,0,-3.3823,10.5029,25.8033,0.5301,58.17
20-01-1989,0,-3.131,9.665,23.7732,2.676,54.82
21-01-1989,0,-2.959,9.6588,22.5966,2.409,57.21
22-01-1989,0,-3.2297,7.9173,23.5539,2.3197,57.2
23-01-1989,0,-3.2472,6.9617,23.236,2.0653,57.1
24-01-1989,0,-3.3553,7.2923,23.9631,2.0755,56.17
25-01-1989,0,-3.5859,8.9491,25.9258,1.8358,55.46
26-01-1989,0,-3.8768,11.1154,28.4156,1.4581,55.46
27-01-1989,0,-3.8409,10.8544,27.9889,2.0956,88.96
28-01-1989,0,-3.6406,9.3323,26.0883,1.9214,112.2
29-01-1989,0,-3.6893,9.0763,26.1874,1.8831,107.3
30-01-1989,0,-3.671,11.9492,27.0714,1.9205,102.5
31-01-1989,0,-4.086,12.2778,29.5254,0.5091,95.95
01-02-1989,0,-4.1234,14.3245,30.4472,1.4019,107.8
02-02-1989,0,-4.1182,11.0118,29.0025,1.617,134.5
03-02-1989,0,-4.3495,11.1857,30.3072,0.7196,143.2
04-02-1989,0,-4.3778,11.9536,30.5886,2.161,134.1
05-02-1989,0,-4.3005,11.6974,29.9215,2.7186,143.2
06-02-1989,0,-3.9576,14.5734,29.0787,1.9885,116.8
07-02-1989,0,-3.8642,12.8782,27.6968,1.5012,106
08-02-1989,0,-3.9394,12.2065,27.6981,0.7625,99.31
09-02-1989,0,-3.7999,12.984,27.1588,1.306,84.73
10-02-1989,0,-3.8263,13.0213,27.2066,2.7571,86.82
11-02-1989,0,-3.6114,11.0485,25.0406,2.7253,84.3
12-02-1989,0,-3.6461,11.3064,25.2417,2.1751,77.55
13-02-1989,0,-4.2386,12.797,28.9777,0.887,70.79
14-02-1989,0,-4.2222,14.5746,29.5424,2.172,86.9
15-02-1989,0,-4.1442,14.2415,28.8701,2.4398,102.5
16-02-1989,0,-4.204,14.8612,29.3495,3.0432,101.5
17-02-1989,0,-3.8215,14.5226,27.1532,0.6656,96.12
18-02-1989,0,-4.3156,10.0413,27.7225,3.185,94.28
19-02-1989,0,-3.7149,8.9277,23.8391,2.1202,91
20-02-1989,0,-4.0528,8.8925,25.6079,0.8455,90.77
21-02-1989,0,-4.3453,12.5147,28.4466,2.1972,97.97
22-02-1989,0,-4.0758,12.7305,27.0431,2.2008,101.3
23-02-1989,0,-4.0369,12.5227,26.6401,2.4931,107.9
24-02-1989,0,-4.4914,12.4284,28.7964,2.4086,89.01
25-02-1989,0,-4.8681,14.9794,31.6007,1.7128,82.21
